line_number,original_line
6096027,"uncvr.de,1721158440,sophos-domain-verification\0146ff42d218f2ae0379fcf0cc39999511d76ac4d"
6100693,"unimation.com,1721103501,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6101645,"uniqcare.com.br,1721049516,v=spf1 include:_spf.locaweb.com.br\194\160-al"
6105220,"universalec.com.tw,1721054280,226\128\1569fc57bfa980b0bd6548adf3fb2a6d3e1846b97a98320f811d6957ab5237624e0\226\128\157"
6108408,"unpointapreslautre.fr,1721012050,t|Un point apr\195\168s l'autre"
6111598,"uoolexconsulting.com,1721117501,v=spf1 a mx ip4:103.191.209.67\226\128\157include:relay.mailbaby.net\226\128\157 ~all"
6111988,"up-agency.be,1721035060,""d|La communication est devenue multidirectionnelle. Les marques et leurs publics \195\131\194\169changent. Dans cet environnement, elle doit sans cesse se renouveler pour atteindre et engager ses cibles"""
6111989,"up-agency.be,1721035060,t|UP Studio Agence de communication cr\195\131\194\169ative"
6116197,"uprise.cn,1721031320,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6116327,"ups.netzmanufaktur.com,1721369705,v=spf1 include:netzmanufaktur.com\194\160-all"
6117150,"upstreamtv.ca,1721016861,yandex-verification: b855a4108f0cbe57\010"
6127748,"useheyrecruiting.online,1721056439,v=spf1 include:_spf.google.com\194\160 include:_spf.google.com ~all"
6127835,"usejaffar.com.br,1721006945,195\162\226\130\172\197\147v=spf1 include:_spf.edrone.me ~all\195\162\226\130\172\194\157"
6130303,"ushuaia-sunclub.be,1721050475,1|ushua\195\131\194\175a-sun-club.be"
6130478,"usineajouets.com,1721116493,2|www.usine\195\160jouets.com"
6141043,"uxdesignparis.com,1721158353,d|Agence digitale ind\195\169pendante centr\195\169e utilisateur. D\195\169couvrez nos m\195\169thodologies UX"
6144830,"v-w-p.ch,1721123800,226\128\156v=spf1 a:dispatch-eu.ppe-hosted.com ~all\226\128\157"
6145057,"v000202.idedalo.net,1721242035,Servidor Virtual 02 (Nodo F\195\173sico 0002)"
6147884,"v2recovery.co.uk,1721001913,v=spf1 +a +mx +ip4:91.103.219.221\\010 +include:secureserver.net include:secureserver.net ~all"
6155643,"vaciteneto.adv.br,1721486278,v=spf1 include:spf.protection.outlook.com\194\160-all"
6160351,"valmisosa.fi,1721076812,v=spf1 ip4:62.182.19.210 +a +mx include:spf.protection.outlook.com include:mailgun.\008org ~all"
6164736,"vanitygroup.com,1721168485,v=spf1 +a +ip4:101.0.94.75 +ip4:103.25.53.148 +include:spf.protection.outlook.com +include:_spf.freshbooks.com include:spf.tmes.trendmicro.com include:u18671021.wl022.sendgrid.net\010 ~all"
6166327,"vapeperth.com,1721107509,google-site-verification\226\128\148-Zz2mNh1A8DlGSSxJR03DdMXNBOhmy8TyHgZ1yRejrllJ"
6169257,"vaughaninmotion.com,1721143964,v=spf1 include:secureserver.net -all\009"
6169277,"vaughncap.com,1721035815,TXT value\009sophos-domain-verification=eeddd599a5402af4280df7f55a5d4ccac2257acf680f7540169e27dd160f01e1"
6172452,"vchoir.com.ua,1721029456,google-site-verification=MRHeM0UI89niwjB-Pf_XL__Ga9828XnUHOSKtnu8RO8\010"
6172453,"vchoir.com.ua,1721029456,v=spf1 +a +mx +ip4:45.83.192.129 +ip4:45.83.192.134 ~all\010"
6174757,"vds1.68edu.ru,1721520701,208\189\208\190\208\178\209\139\208\185 \209\129\208\181\209\128\208\178\208\181\209\128"
6175460,"vebmaster.ru,1721002058,""_acme-challenge.vebmaster.ru. TXT kp5xflQIZRO_zhmaC0PBBWR3pj5TpTTRZ3PRl_-gKos, _acme-challenge.vebmaster.ru. TXT mMqsx1UfysuvjGZcNHYeF8PGwkqGjb-fHUiUE-ncA_0' \208\189\208\176 \209\129\208\181\209\128\208\178\208\181\209\128\208\176\209\133 \208\184\208\188\208\181\208\189 'ns1.sherlockhost.co.uk., ns2.sherlockhost.co.uk"""
6180781,"vendasinternet.com.br,1721035825,239\187\191google-site-verification=KtxHIryNOAkctxy7rXJP_igT7fVXyza0pReH6a9dU1o"
6180810,"vendasplamed.com,1721153489,v=spf1 +a +mx +ip4:148.113.187.9 include:relay.mailbaby.net ~all\009"
6180999,"vending.com.cn,1721066645,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6183105,"ventvibe.co.il,1721107350,v=spf1 a mx include\009 include:_spf.myinbox.co.il"
6183114,"ventyo.com.co,1721009914,google-site-verification=FeLpUmBif756f9gjN6qkVkMLMgBsJ_VLbCQ3BMpVhnw\009"
6187716,"versaillescotescene.com,1721158857,d|Ecole de Th\195\169\195\162tre \195\160 Versailles"
6187717,"versaillescotescene.com,1721158857,k|Ecole Th\195\169\195\162tre Versailles cours stages"
6187718,"versaillescotescene.com,1721158857,t|Versailles C\195\180t\195\169 Sc\195\168ne - Ecole de Th\195\169\195\162tre"
6188382,"versusvoices.com,1721122000,v=spf1 include:zoho.com\194\160~all"
6189469,"verymedia.com,1721140717,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6191493,"vetsolutions.com.br,1721092644,google-site-verification=d6Yikk-Q_AVsCPgA_Ggw\226\128\148\226\128\148sbFyfbnrLKbkvP0U3"
6191871,"vexcrm.com,1721255782,v=spf1 a mx include:_spf.armada.it include:mxroute.com -all\010"
6195256,"vh136.hosterby.com,1721331620,v=spf1\009a mx include:hoster.by all"
6204187,"vierhetseizoen.nl,1721013029,v=spf1 mx include:_spf.cosun.com include:mailer.vierhetseizoen.nl include:_spf.act-on.net  \013\010include:aspmx.pardot.com\013\010ip4:31.7.7.135 -all"
6205322,"vigiclic.com,1721158468,d|Le projet VigiClic vise \195\160 r\195\169volutionner la surveillance \195\169pid\195\169miologique et l'analyse bact\195\169riologique gr\195\162ce \195\160 une intelligence artificielle avanc\195\169e"
6205323,"vigiclic.com,1721158468,k|VigiClic intelligence artificielle avanc\195\169e"
6205324,"vigiclic.com,1721158468,t|VigiClic intelligence artificielle avanc\195\169e"
6210243,"vinhlong.gov.vn,1721143955,qv57hk9nf4js2cq03z6k7dytssdk0br9\010"
6215005,"virginiadee.com,1721101795,52.59.165.42\009"
6215607,"virtru-integ3.com,1721009277,TXT\009google-site-verification=sbsJteKjHtXl_Ledx5_qPKdplOQcfim_jxFuEZi3UMM"
6215608,"virtru-integ3.com,1721009277,TXT\009v=spf1 include:_spf.google.com ~all"
6222497,"vitality.com.cn,1721006647,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6222549,"vitalityhealthcarestaffing.com,1721130676,dc-aa8e722993._spfm\009v=spf1 include:_spf.google.com ~all"
6222985,"vitamedic.ind.br,1721015110,Nome: new0._domainkey\010Valor: v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDWKspR91bWLQ+b3WRWovzv8sdvQZM3p+kx+O/o1F1CPqLsdJqMFGf67YtkMHNfRJPo4cM3gELdBRHMElvMoihSyP8uSzZnQ77dHAtUxfYCGgroRAnxNayPc+DuS10jb4Lh7Jwa86/6Hq7xTZcxEZqkd3Yuz5Wl/G7T+wYBpuAC"
6224871,"vivavirtualanalysts.co,1721031081,google-site-verification=kbpDB6aLZiNOUp-6BPO1Nj_qf6bPoCOXCZ8qeVrFZXs\009"
6244489,"voxusexperience.com,1721093875,MS=ms26805211\009"
6244962,"voyancemalika.fr,1721093686,v=spf1 a mx a:voyancemalika.fr ip4:37.59.197.39 ip4:37.59.197.39 include:spf.mailjet.com\010include:mymarketing.co.il include:activetrail.com ~all"
6258905,"vuonthaomoctamdao.click,1721039321,__URL_REDIRECT_URI:www.vuonthaomoctamdao.click\009\009"
6276228,"wakacje-sardynia.pl,1721373234,v=spf1 include:_spf.google.com ~all\009"
6276688,"wako.lu,1721092875,MS=C3C1F047F48ABDF85DE4ED8227078ADC912EDE09\009"
6276950,"waldforst.de,1721143934,google-site-verification=eBbe4T6lzZecpfAXDrXLeOmIf-mjlJKITPrLqHi7agY\009"
6279452,"waltherundarendt.de,1721352271,226\128\156v=spf1 include:maildomain._spf.datev.de ~all\226\128\156"
6280123,"wandaguojiyulecheng.xindongneng.com,1721282613,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6280664,"wando.go.kr,1721058248,v=spf1\009ip4:152.99.207.9 ~all"
6281422,"wangshangboebaiyulecheng.xindongneng.com,1721283017,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6281707,"wangshangtouzhuquaomenqa.xindongneng.com,1721434499,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6282791,"wanteasy.com.tw,1721320678,_a34bc547cb6bccef07890b8e65c72ff4.wanteasy.com.tw CNAME\0100b49d22eb4ade8e9a639f2867ea7df085bd54ba6a9a57cb6ee8fdc1baf0f1726.w0557023001555435207.comodoca.com"
6287846,"wasil.link,1721563262,35.226.132.161\009"
6292072,"wawp.net,1721094650,v=spf1 +a +mx +ip4:135.181.165.158\010 +ip4:135.181.247.93 +ip4:138.201.223.92 +ip4:49.12.175.34 +ip4:46.4.244.187 ~all"
6297244,"we-save.co.il,1721568409,v=spf1 include:sendgrid.net ~all\010"
6299417,"wearmonitoring.com,1721153496,v=spf1 \226\128\147all"
6301197,"web0163.zxcs.nl,1721314870,v=spf1\009a\009mx\009include:spfshared.zxcs.nl\009~all"
6310168,"webdisk.lobomex.com,1721477651,MS=ms94343638\009"
6315448,"webmail.3da2animation.com,1721495762,v=spf1 a mx include:websitewelcome.com\194\160-all"
6317074,"webmail.coasttocoastcranes.com,1721394954,v=spf1 a mx ip4:138.128.176.122 include:_spf.google.com\010include:spf.protection.outlook.com include:websitewelcome.com ~all"
6319431,"webmail.intakegp.com,1721483100,v=spf1 ip4:IP-1 ip4:IP-2 ip4:IP-3\010include:_spf.yandex.net ~all"
6321747,"webmail.nhshospital.in,1721086338,v=spf1 +a +mx +ip4:119.18.54.50\010\009\009include:webhostbox.net -all"
6321842,"webmail.noticiasdetampico.mx,1721487540,226\128\139_globalsign-domain-verification=QyZk7EpeyzfMIuRLuCOrqmSmxOxkZ-CoSIXSVMmDsb"
6325970,"webmasterco.dk,1721131105,148v=spf1 include:_spf.mlsend.com include:sendgrid.net ~all  include:_spf.google.com\148"
6327429,"websikayet.com,1721234356,v=spf1 include:_spf2.trwww.com include:_spf.trwww.com \150all"
6332636,"weidmuller.cn,1721001796,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6335264,"wellbox.jp,1721004582,v=spf1 ip4:153.122.117.120 include:_spf.google.com\010~all"
6338714,"werkenbijcbs.nl,1721043028,v=spf1 \226\128\147all"
6341323,"westhartfordhousepainters.com,1721156323,v=spf1 +a +mx include:\239\187\191westhartfordhousepainters.com.spf.auto.dnssmarthost.net ~all"
6342655,"wet.pulawy.pl,1721061442,""d|pon-pt 08:00-14:00, 16:00-18:00, sob 10:00-12:00 | dy\197\188ur telefoniczny: codziennie 07:00-23:00"""
6342656,"wet.pulawy.pl,1721061442,""k|weterynarz pu\197\130awy, weterynarz pulawy, Wr\195\179blewskiego, Reichert, weterynaria, gabinet, przychodnia, lecznica, klinika"""
6342657,"wet.pulawy.pl,1721061442,t|Weterynarz Pu\197\130awy Wr\195\179blewskiego 16d | tel. 508 43 43 51"
6343502,"wewin.cn,1721054365,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6345271,"wg-grewe.de,1721061384,v=spf1 a mx ip4:217.91.114.223 ip4:176.95.249.37 include:spf.wg-grewe-de.cloud.nospamproxy.com\194\160-all"
6351347,"whitemarshcove.com,1721103455,v=spf1 include:spf.intermedia.net ~all\226\128\157"
6351750,"whitestar2.cecer.army.mil,1721580162,JEFF\009MORTON\009-\009STARTEAM"
6353013,"whm2.cnetgr.com,1721238313,""v=spf1"""" """"+mx"""" """"+a"""" """"+ip4:195.154.19.177"""" """"\194\160include:amazonses.com"""" """"-all"""
6359695,"wildbluedot.com,1721095483,google-site-verification=zWMHK1aHL7hFNIls9NqvUYpDzGODGCCK_JvtOqYmptU\010\010v=spf1 +a +mx +ip4:107.6.169.66 ~all"
6360499,"wildnutrition.fr,1721026240,v=spf1 include:spf.protection.outlook.com \226\128\147all"
6362289,"willisisd.org,1721075174,MS=D082094FE2C721F4EF82DEE38F983AAD51C4FBA0\009"
6366830,"windwork-consulting.ch,1721050137,v=spf1 a mx ip4:194.56.244.228 include:_spf.google.com include:spf.nl2go.com ~all\226\128\156"
6366984,"wine.safeandsounduk.com,1721166355,226\128\156v=spf1 a mx ip4:216.40.44.0/24 -all\226\128\157"
6367087,"winecom.pt,1721045300,239\191\189v=spf1"
6367461,"winewish.bg,1721095593,v=DMARC1; p=none;\226\128\141"
6369923,"wintop.cn,1721078478,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6372221,"wiselab.co.kr,1721025702,161\176v=spf1 mx include:mailplug.com ~all\161\177"
6372297,"wisemindz.com,1721095652,v=spf1 a mx ip4:103.191.208.228\226\128\157include:relay.mailbaby.net\226\128\157 include:_spf.google.com -all"
6372401,"wiser.com.cn,1721080937,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6373198,"wistron.com,1721092572,010\010atlassian-domain-verification=Jef8RJy6IifrQIEPAPHlwuSOzpa58ziHsrzbftWGRsRLfa7nGa9b6NUA67Nrqh6O"
6375061,"wizdom.co.th,1721143753,226\128\156v=spf1 include:_spf.google.com ~all\226\128\157"
6381898,"wolfberry.com.cn,1721054144,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6384332,"wondersun.com,1721226256,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6389715,"workpad.co.uk,1721168668,google-site-verification=Qp_cq2pIvnDEOg1CjD-J35g6kg3Q0m93AazzshPqR2w\009"
6391149,"worldcrypto.io,1721126825,verification-kuqzyud6o9pbdkxvfcesdc.ns101.verify.hn\009"
6391708,"worldlywonders.shop,1721086443,v=spf1 include:secureserver.net -all\009"
6397576,"wqdvh.hazelnut.com.cn,1721584376,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6399862,"wristtim.com,1721150654,v=spf1 include\239\188\154secureserver.net -all"
6401702,"ws019035.gordon.army.mil,1721251218,BLDG\00939801\009147.1.19.35\009&\00936\009LINDA\009SMITH\009791-4773\009TISA"
6401749,"ws041056.gordon.army.mil,1721564898,BLDG\00925719\009CPT\009TAYLOR\0095242"
6401916,"ws105039.gordon.army.mil,1721564945,OPERATIONS\009NCOIC"
6401917,"ws105135.gordon.army.mil,1721483264,MEALING\009-\009ROOM\009110"
6404160,"wsparcie-it.eu,1721046546,""d|Jeste\197\155my niewielkim zespo\197\130em specjalist\195\179w IT z ponad 10-letnim do\197\155wiadczeniem. Na co dzie\197\132 obs\197\130ugujemy du\197\188\196\133 firm\196\153 zatrudniaj\196\133c\196\133 oko\197\130o 1000 os\195\179b, zdobyte tam do\197\155wiadczenie i technologie wykorzystamy do WSparcia IT Twojego biznesu"""
6404161,"wsparcie-it.eu,1721046546,k|WSparcie IT support pomoc olsztyn PC obs\197\130uga komputery"
6467659,"www.agrn.fr,1721536233,d|SIG mutalis\195\131\194\169 en Dordogne"
6467660,"www.agrn.fr,1721536233,""k|SIG, Aquitaine, dordogne, collectivit\195\131\194\169, information, g\195\131\194\169ographique, systeme"""
6469834,"www.amrg.com,1721532572,""v=spf1 mx ip4:40.113.192.211 ip4:199.96.142.14 ip4:199.96.142.13 ip4:199.96.142.201 ip4:209.132.193.6 include:spf.smtp2go.com include:spf.protection.outlook.com include:spf.medt75067.zixworks.com include:spf.power365.binarytree.com\010include:us._netblocks.m"""" """"imecast.com ~all"""
6475752,"www.belwood.com.tr,1721536997,v=spf1 a mx include:_spf.kriweb.com -all\009"
6477192,"www.blakecharles.com,1721235602,MS=ms41641188\009"
6482743,"www.centrexoutremer.com,1721544204,""k|centrexoutremer, voip, t\195\131\194\169l\195\131\194\169phonie, antilles"""
6482924,"www.cetus.cn,1721498891,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6484160,"www.chinalotus.com,1721531023,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6484186,"www.chinaunicorn.com,1721567070,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6486016,"www.cleanpower.cn,1721507550,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6489128,"www.commerce-communautaire.com,1721544213,t|D\195\169veloppement Global"
6491216,"www.cosabasin.com,1721099963,v=spf1 include:_spfcls.natrohost.com include:_netblockshalon.natrohost.com ~all\013\010google-site-verification=i8RdPU76esVC4AvIbaJhJGc5FF7g622nImNYM91JGlY"
6491388,"www.cotonetconfettis.fr,1721580973,d|D\195\169coration et accessoires"
6493186,"www.ctac.cn,1721496761,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6494093,"www.daikin.com.cn,1721569880,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6494629,"www.dasoel-lubricants.com,1721565117,1|www.dasoel-lubricants.de/das\195\131\194\182l-en.html"
6497360,"www.devadoll.com,1721482199,009v=spf1 a mx ptr include:secureserver.net ~all\009"
6497723,"www.diabetes-africa.org,1721578758,t|Sant\195\169 Diab\195\168te"
6500785,"www.duoyouhao.com,1721506035,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6506824,"www.familiezoeken.nl,1721531723,MS=ms18658903\010v=spf1 include:spf.protection.outlook.com -all"
6508855,"www.flextech.cn,1721498824,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6509918,"www.foreveronflawless.com,1721601602,MS=ms55316135\009"
6516024,"www.glorysun.com,1721498579,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6516811,"www.goldenrose.com.cn,1721535227,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6517630,"www.grandhotelnigde.com,1721545091,v=spf1 +a +mx +a:mail.grandhotelnigde.com \150all"
6518933,"www.guantong.com.cn,1721498836,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6521590,"www.heiper-academy.nl,1721588836,google-si\226\128\139te-verific\226\128\139ation=zdeE\226\128\139ksmQRUk-LG\226\128\139MoZKwZQCCr\226\128\139bsoTI4mIvN\226\128\139ejk6TVdkI"
6523663,"www.hoper.cn,1721498587,""229\159\159\229\144\141\229\143\175\229\135\186\229\148\174,\232\129\148\231\179\187\233\130\174\231\174\177 mail@net7.net \229\190\174\228\191\161 18653356707"""
6523733,"www.hormicova.com.ar,1721020623,MS=ms84438113\009"
6527162,"www.imagoavignon.fr,1721527473,d|D\195\131\194\169veloppez en \195\131\194\169quipe votre cr\195\131\194\169ativit\195\131\194\169 personnelle"
6527426,"www.impactetnutrition.com,1721587709,d|Impact & Nutrition. Une entreprise agroalimentaire au S\195\131\194\169n\195\131\194\169gal qui red\195\131\194\169finit les standards"
6527427,"www.impactetnutrition.com,1721587709,k|Impact Nutrition Noix Poulet Fum\195\131\194\169 Ndiir agroalimentaire Senegal"
6530681,"www.istya.co,1721310028,Nom TXT : @\010Valeur TXT : MS=ms40880646\010TTL : 3600"
6531473,"www.jabede.pl,1721603224,""k|Programowanie, Wroc\195\133\194\130aw"""
6532128,"www.jcstarcon.com.br,1721504879,v=spf1 include:_spf.locaweb.com.br\195\130\194\160-all"
6532817,"www.jizy.fr,1721585691,""d|Captain Repair Antibes : R\195\131\194\169paration iPhone, iPad, Samsung, HTC, Nokia, xPeria, Blackberry, LG, Wiko, Asus, Motorola, Huawei"""
